"","President","File","Term","Party","Date","Words","Win","type","links","urls","sentences","word.count","anger","anticipation","disgust","fear","joy","sadness","surprise","trust","negative","positive","sent.id"
"4758","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","There is but one just use of power, and it is to serve people.",14,0,0,0,0,0,0,0,0.0713775874375446,0.0713775874375446,0,18
"4759","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Help us remember, Lord.",4,0,0,0.249376558603491,0,0,0,0,0.249376558603491,0.249376558603491,0.249376558603491,19
"4760","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Amen.",1,0,0,0,0,0.99009900990099,0,0,0.99009900990099,0,0.99009900990099,20
"4761","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","I come before you and assume the Presidency at a moment rich with promise.",14,0,0,0,0,0.0713775874375446,0,0,0.0713775874375446,0,0.0713775874375446,21
"4762","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We live in a peaceful, prosperous time, but we can make it better.",13,0,0.153727901614143,0,0,0.153727901614143,0,0.0768639508070715,0.0768639508070715,0,0.153727901614143,22
"4763","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","For a new breeze is blowing, and a world refreshed by freedom seems reborn.",14,0,0,0,0,0.0713775874375446,0,0,0.0713775874375446,0,0.0713775874375446,23
"4764","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","For in man's heart, if not in fact, the day of the dictator is over.",15,0,0,0,0.0666222518321119,0,0,0,0.0666222518321119,0.0666222518321119,0,24
"4765","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","The totalitarian era is passing, its old ideas blown away like leaves from an ancient, lifeless tree.",17,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.0587889476778366,0.117577895355673,0.0587889476778366,25
"4766","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","A new breeze is blowing, and a nation refreshed by freedom stands ready to push on.",16,0,0.0624609618988132,0,0,0.0624609618988132,0,0,0.124921923797626,0,0.0624609618988132,26
"4767","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","There is new ground to be broken and new action to be taken.",13,0.0768639508070715,0,0,0.0768639508070715,0,0.0768639508070715,0,0.0768639508070715,0.0768639508070715,0.0768639508070715,27
"4768","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","There are times when the future seems thick as a fog;",11,0,0,0,0,0,0,0,0,0,0,28
"4769","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","you sit and wait, hoping the mists will lift and reveal the right path.",14,0,0.0713775874375446,0,0,0,0,0,0,0.0713775874375446,0,29
"4770","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","But this is a time when the future seems a door you can walk right through into a room called tomorrow.",21,0,0.0951927653498334,0,0,0,0,0,0,0,0,30
"4771","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Great nations of the world are moving toward democracy through the door to freedom.",14,0,0,0,0,0.0713775874375446,0,0,0.0713775874375446,0,0.142755174875089,31
"4772","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Men and women of the world move toward free markets through the door to prosperity.",15,0,0,0,0,0,0,0,0,0,0.0666222518321119,32
"4773","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","The people of the world agitate for free expression and free thought through the door to the moral and intellectual satisfactions that only liberty allows.",25,0.039984006397441,0.079968012794882,0,0,0.039984006397441,0,0.039984006397441,0.079968012794882,0,0.119952019192323,33
"4774","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We know what works: Freedom works.",6,0,0,0,0,0.166389351081531,0,0,0.166389351081531,0,0.166389351081531,34
"4775","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We know what's right: Freedom is right.",7,0,0,0,0,0.14265335235378,0,0,0.14265335235378,0,0.14265335235378,35
"4776","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We know how to secure a more just and prosperous life for man on Earth: through free markets, free speech, free elections, and the exercise of free will unhampered by the state.",32,0,0,0,0,0.0312402374258044,0,0,0,0,0.0624804748516089,36
"4777","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","For the first time in this century, for the first time in perhaps all history, man does not have to invent a system by which to live.",27,0,0.0370233246945576,0,0,0,0,0,0.0370233246945576,0,0,37
"4778","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We don't have to talk late into the night about which form of government is better.",16,0,0,0,0.0624609618988132,0,0.0624609618988132,0,0,0.124921923797626,0.0624609618988132,38
"4779","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We don't have to wrest justice from the kings.",9,0,0,0,0,0,0,0,0.110987791342952,0,0.110987791342952,39
"4780","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We only have to summon it from within ourselves.",9,0,0,0,0,0,0,0,0,0,0,40
"4781","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We must act on what we know.",7,0,0,0,0,0,0,0,0,0,0,41
"4782","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","I take as my guide the hope of a saint: In crucial things, unity;",14,0,0.142755174875089,0,0,0.142755174875089,0,0.142755174875089,0.356887937187723,0,0.356887937187723,42
"4783","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","in important things, diversity;",4,0,0,0,0,0,0,0,0.249376558603491,0,0.249376558603491,43
"4784","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","in all things, generosity.",4,0,0.249376558603491,0,0,0.249376558603491,0,0.249376558603491,0.249376558603491,0,0.249376558603491,44
"4785","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","America today is a proud, free nation, decent and civil, a place we cannot help but love.",17,0,0.0587889476778366,0,0,0.117577895355673,0,0,0.117577895355673,0,0.235155790711346,45
"4786","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We know in our hearts, not loudly and proudly but as a simple fact, that this country has meaning beyond what we see, and that our strength is a force for good.",32,0.0312402374258044,0.0312402374258044,0,0.0312402374258044,0.0312402374258044,0,0.0312402374258044,0.0937207122774133,0.0312402374258044,0.0624804748516089,46
"4787","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","But have we changed as a nation even in our time?",11,0,0.0908265213442325,0,0,0,0,0,0.0908265213442325,0,0,47
"4788","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Are we enthralled with material things, less appreciative of the nobility of work and sacrifice?",15,0,0.0666222518321119,0,0,0,0,0,0.0666222518321119,0,0.0666222518321119,48
"4789","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","My friends, we are not the sum of our possessions.",10,0,0,0,0,0,0,0,0,0,0,49
"4790","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","They are not the measure of our lives.",8,0,0,0,0,0,0,0,0.124843945068664,0,0,50
"4791","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","In our hearts we know what matters.",7,0,0,0,0,0,0,0,0,0,0,51
"4792","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We cannot hope only to leave our children a bigger car, a bigger bank account.",15,0,0.0666222518321119,0,0,0.0666222518321119,0.0666222518321119,0.133244503664224,0.199866755496336,0.0666222518321119,0.0666222518321119,52
"4793","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We must hope to give them a sense of what it means to be a loyal friend;",17,0,0.0587889476778366,0,0.0587889476778366,0.17636684303351,0,0.117577895355673,0.17636684303351,0,0.235155790711346,53
"4794","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","a loving parent;",3,0,0,0,0,0.332225913621262,0,0,0.332225913621262,0,0.332225913621262,54
"4795","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","a citizen who leaves his home, his neighborhood, and town better than he found it.",15,0,0.0666222518321119,0,0,0.0666222518321119,0,0,0.0666222518321119,0,0.133244503664224,55
"4796","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","And what do we want the men and women who work with us to say when we're no longer there?",20,0,0,0,0,0,0,0,0,0,0,56
"4797","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","That we were more driven to succeed than anyone around us?",11,0,0.0908265213442325,0,0,0.0908265213442325,0,0.0908265213442325,0.0908265213442325,0,0.0908265213442325,57
"4798","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","Or that we stopped to ask if a sick child had gotten better and stayed a moment there to trade a word of friendship?",24,0,0.041649312786339,0.041649312786339,0,0.083298625572678,0.041649312786339,0,0.124947938359017,0.041649312786339,0.124947938359017,58
"4799","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","No President, no government can teach us to remember what is best in what we are.",16,0,0,0,0.0624609618988132,0.0624609618988132,0,0.0624609618988132,0.124921923797626,0.0624609618988132,0.124921923797626,59
"4800","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","But if the man you have chosen to lead this government can help make a difference;",16,0,0,0,0.0624609618988132,0,0,0,0,0.0624609618988132,0.124921923797626,60
"4801","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","if he can celebrate the quieter, deeper successes that are made not of gold and silk but of better hearts and finer souls;",23,0,0,0,0,0,0,0,0,0,0.0869187309865276,61
"4802","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","if he can do these things, then he must.",9,0,0,0,0,0,0,0,0,0,0,62
"4803","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","America is never wholly herself unless she is engaged in high moral principle.",13,0.0768639508070715,0.0768639508070715,0,0,0.0768639508070715,0,0,0.153727901614143,0,0.153727901614143,63
"4804","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","We as a people have such a purpose today.",9,0,0,0,0,0,0,0,0,0,0,64
"4805","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","It is to make kinder the face of the Nation and gentler the face of the world.",17,0,0,0,0,0,0,0,0.0587889476778366,0,0,65
"4806","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","My friends, we have work to do.",7,0,0,0,0,0,0,0,0,0,0,66
"4807","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","There are the homeless, lost and roaming.",7,0.14265335235378,0.14265335235378,0.14265335235378,0.14265335235378,0,0.285306704707561,0,0,0.285306704707561,0,67
"4808","George Bush","GeorgeBush",1,"Republican","32528",2320,"Yes","inaug","January 20, 1989","http://www.presidency.ucsb.edu/ws/index.php?pid=16610","There are the children who have nothing, no love and no normalcy.",12,0,0,0,0,0.0832639467110741,0,0,0,0,0.0832639467110741,68
